,field_1,LEGALLAND,Mer,TP,RG,Qrtsec,Section,Qrt,Series,Slope,OM,Name,Name_2,Name_3,Name_4,easting,northing,b1,b2,b3,b4,b5,b6,b7,ari,ari_noBareSoil,CRSI,CRSI_noBareSoil,NDVI_July_Aug,NDVI_July_Aug_noBareSoil,NDVI_Sept_Oct,NDVI_Sept_Oct_noBareSoil,NDVI_SD,SAVI_Jul_Aug,SAVI_Jul_Aug_noBareSoil,SAVI_Sept_Oct,SAVI_Sept_Oct_noBareSoil,dem_3x3_sd3x3,dem_3x3_sd5x5,dem_3x3_sd9x9,dem_3x3_sd21x21,dem_9x9_sd21x21,dem_9x9_sd101x101,dem_3x3_tri,dem_5x5_tri,dem_9x9_tri,dem_9x9_tri_20,precip,temperature,MidSlope_Pos_100m,Norm_Height_100m,Slope_Height_100m,Stand_Height_100m,SWI_100m,Valley_Depth_100m,precip_spring,precip_summer,temperature_high,MODIS_NDVI_May_Oct,MODIS_NDVI_May,MODIS_NDVI_June,MODIS_NDVI_July,MODIS_NDVI_Aug,MODIS_NDVI_Sept,MODIS_NDVI_Oct,MODIS_NDVI_SD,MODIS_NDVI_Max_Min,MODIS_NDVI_Max_Month
3899,3900,SW-16-45-15-2,W2,45,15,SW16,16,SW,TIA,,5.7,TISDALEORTHICDARKGRAY,,,,558814.0437,5858683.552,516,730.5,882.5,1508.5,2342.5,2744.5454,1978.8,2.0795147,2.3948858,0.82643163,0.83910364,0.57339644,0.61119354,0.21633585,0.32030213,0.198444460785859,0.861085046137184,0.922600252925081,0.325015392632605,0.555556347718043,0.43270954,0.5420294,0.91707486,2.0278533,1.9038008,7.6833453,0.7794889,0.77791137,0.7526409,1.3338996,551.5215,288.08533,0.043559194,0.4782204,1.3917437,369.7294,8.689684,1.5149887,144.906073382074,305.122763957449,4.585366,0.37102398,0.25484717,0.48798674,0.75872284,0.5862547,0.31057993,0.2518144,0.5069084,0.28383848,7
3900,3901,SW-16-45-15-2,W2,45,15,SW16,16,SW,TIA,M,4.9,TISDALE ORTHIC DARK GRAY,,,,558814.0437,5858683.552,516,730.5,882.5,1508.5,2342.5,2744.5454,1978.8,2.0795147,2.3948858,0.82643163,0.83910364,0.57339644,0.61119354,0.21633585,0.32030213,0.198444460785859,0.861085046137184,0.922600252925081,0.325015392632605,0.555556347718043,0.43270954,0.5420294,0.91707486,2.0278533,1.9038008,7.6833453,0.7794889,0.77791137,0.7526409,1.3338996,551.5215,288.08533,0.043559194,0.4782204,1.3917437,369.7294,8.689684,1.5149887,144.906073382074,305.122763957449,4.585366,0.37102398,0.25484717,0.48798674,0.75872284,0.5862547,0.31057993,0.2518144,0.5069084,0.28383848,7
3901,3902,SW-16-45-16-2,W2,45,16,SW16,16,SW,GHX,L,7.2,HUMIC GLEYSOL,,,,549051.973,5858566.618,588.3182,810.3333,907.625,1378.8334,2682.1,2985.9626,2424.8,2.9243321,3.2680335,0.8504055,0.85639226,0.66189456,0.68530244,0.24830364,0.40860736,0.224780514843006,0.993872312304383,1.02958107689561,0.372948583694608,0.669898670138445,,0.124027185,0.2882337,0.60566175,0.46885172,5.8507595,0.23931605,0.18129653,0.12612675,0.40436214,547.0276,288.07407,0.16967845,0.41516078,4.053923,365.16217,10.363122,5.7107835,144.232634323296,302.957999215091,4.585366,0.40011135,0.23223917,0.44401184,0.72851837,0.6882696,0.35362667,0.29106188,0.49627918,0.2853702,7
3902,3903,SW-16-45-16-2,W2,45,16,SW16,16,SW,BBB,L,6.6,BLAINE LAKE GLEYED BLACK,,,,549051.973,5858566.618,588.3182,810.3333,907.625,1378.8334,2682.1,2985.9626,2424.8,2.9243321,3.2680335,0.8504055,0.85639226,0.66189456,0.68530244,0.24830364,0.40860736,0.224780514843006,0.993872312304383,1.02958107689561,0.372948583694608,0.669898670138445,,0.124027185,0.2882337,0.60566175,0.46885172,5.8507595,0.23931605,0.18129653,0.12612675,0.40436214,547.0276,288.07407,0.16967845,0.41516078,4.053923,365.16217,10.363122,5.7107835,144.232634323296,302.957999215091,4.585366,0.40011135,0.23223917,0.44401184,0.72851837,0.6882696,0.35362667,0.29106188,0.49627918,0.2853702,7
3903,3904,SW-16-45-16-2,W2,45,16,SW16,16,SW,BBA,L,8.7,BLAINE LAKE ORTHIC BLACK,,,,549051.973,5858566.618,588.3182,810.3333,907.625,1378.8334,2682.1,2985.9626,2424.8,2.9243321,3.2680335,0.8504055,0.85639226,0.66189456,0.68530244,0.24830364,0.40860736,0.224780514843006,0.993872312304383,1.02958107689561,0.372948583694608,0.669898670138445,,0.124027185,0.2882337,0.60566175,0.46885172,5.8507595,0.23931605,0.18129653,0.12612675,0.40436214,547.0276,288.07407,0.16967845,0.41516078,4.053923,365.16217,10.363122,5.7107835,144.232634323296,302.957999215091,4.585366,0.40011135,0.23223917,0.44401184,0.72851837,0.6882696,0.35362667,0.29106188,0.49627918,0.2853702,7
3904,3905,SW-16-45-16-2,W2,45,16,SW16,16,SW,BBA,M,8.9,BLAINE LAKE ORTHIC BLACK,,,,549051.973,5858566.618,588.3182,810.3333,907.625,1378.8334,2682.1,2985.9626,2424.8,2.9243321,3.2680335,0.8504055,0.85639226,0.66189456,0.68530244,0.24830364,0.40860736,0.224780514843006,0.993872312304383,1.02958107689561,0.372948583694608,0.669898670138445,,0.124027185,0.2882337,0.60566175,0.46885172,5.8507595,0.23931605,0.18129653,0.12612675,0.40436214,547.0276,288.07407,0.16967845,0.41516078,4.053923,365.16217,10.363122,5.7107835,144.232634323296,302.957999215091,4.585366,0.40011135,0.23223917,0.44401184,0.72851837,0.6882696,0.35362667,0.29106188,0.49627918,0.2853702,7
3905,3906,SW-16-45-16-2,W2,45,16,SW16,16,SW,GHX,L,9.9,HUMIC GLEYSOL,,,,549051.973,5858566.618,588.3182,810.3333,907.625,1378.8334,2682.1,2985.9626,2424.8,2.9243321,3.2680335,0.8504055,0.85639226,0.66189456,0.68530244,0.24830364,0.40860736,0.224780514843006,0.993872312304383,1.02958107689561,0.372948583694608,0.669898670138445,,0.124027185,0.2882337,0.60566175,0.46885172,5.8507595,0.23931605,0.18129653,0.12612675,0.40436214,547.0276,288.07407,0.16967845,0.41516078,4.053923,365.16217,10.363122,5.7107835,144.232634323296,302.957999215091,4.585366,0.40011135,0.23223917,0.44401184,0.72851837,0.6882696,0.35362667,0.29106188,0.49627918,0.2853702,7
3906,3907,SW-16-45-22-2,W2,45,22,SW16,16,SW,BBA,L,9.9,BLAINE LAKE ORTHIC,BLACK,,,488910.4701,5863708.492,685.25,932.4375,1058.9286,1718.4546,2938.5,2982.7285,2633.1875,2.6318324,3.3211403,0.8449054,0.8580251,0.6437734,0.7200751,0.20197861,0.36381048,0.228185525166631,0.965896550957265,1.03824869659783,0.303364120778922,0.537588538615442,1.1971866,1.7848362,2.8840563,5.797174,5.657969,12.807741,2.3210826,2.3056948,2.317305,4.028674,526.5558,287.94162,0.16683269,0.42414212,1.8936869,401.58612,7.627324,2.6317263,139.126086504041,290.464770400644,4.487805,0.347534,0.22738752,0.41638917,0.7711335,0.61874324,0.3067848,0.25561333,0.543746,0.28230828,7
3907,3908,SW-16-45-22-2,W2,45,22,SW16,16,SW,HHA,M,10.5,HOEY ORTHIC BLACK,,,,488910.4701,5863708.492,685.25,932.4375,1058.9286,1718.4546,2938.5,2982.7285,2633.1875,2.6318324,3.3211403,0.8449054,0.8580251,0.6437734,0.7200751,0.20197861,0.36381048,0.228185525166631,0.965896550957265,1.03824869659783,0.303364120778922,0.537588538615442,1.1971866,1.7848362,2.8840563,5.797174,5.657969,12.807741,2.3210826,2.3056948,2.317305,4.028674,526.5558,287.94162,0.16683269,0.42414212,1.8936869,401.58612,7.627324,2.6317263,139.126086504041,290.464770400644,4.487805,0.347534,0.22738752,0.41638917,0.7711335,0.61874324,0.3067848,0.25561333,0.543746,0.28230828,7
3908,3909,SW-16-45-22-2,W2,45,22,SW16,16,SW,TGA,M,7.6,TIGER HILLS ORTHIC DARK,GRA,,,488910.4701,5863708.492,685.25,932.4375,1058.9286,1718.4546,2938.5,2982.7285,2633.1875,2.6318324,3.3211403,0.8449054,0.8580251,0.6437734,0.7200751,0.20197861,0.36381048,0.228185525166631,0.965896550957265,1.03824869659783,0.303364120778922,0.537588538615442,1.1971866,1.7848362,2.8840563,5.797174,5.657969,12.807741,2.3210826,2.3056948,2.317305,4.028674,526.5558,287.94162,0.16683269,0.42414212,1.8936869,401.58612,7.627324,2.6317263,139.126086504041,290.464770400644,4.487805,0.347534,0.22738752,0.41638917,0.7711335,0.61874324,0.3067848,0.25561333,0.543746,0.28230828,7
3909,3910,SW-16-45-22-2,W2,45,22,SW16,16,SW,CFA,M,9.4,CUT KNIFE ORTHIC,BLACK,,,488910.4701,5863708.492,685.25,932.4375,1058.9286,1718.4546,2938.5,2982.7285,2633.1875,2.6318324,3.3211403,0.8449054,0.8580251,0.6437734,0.7200751,0.20197861,0.36381048,0.228185525166631,0.965896550957265,1.03824869659783,0.303364120778922,0.537588538615442,1.1971866,1.7848362,2.8840563,5.797174,5.657969,12.807741,2.3210826,2.3056948,2.317305,4.028674,526.5558,287.94162,0.16683269,0.42414212,1.8936869,401.58612,7.627324,2.6317263,139.126086504041,290.464770400644,4.487805,0.347534,0.22738752,0.41638917,0.7711335,0.61874324,0.3067848,0.25561333,0.543746,0.28230828,7
3910,3911,SW-16-45-22-2,W2,45,22,SW16,16,SW,CFA,M,9.7,CUT KNIFE ORTHIC,BLACK,,,488910.4701,5863708.492,685.25,932.4375,1058.9286,1718.4546,2938.5,2982.7285,2633.1875,2.6318324,3.3211403,0.8449054,0.8580251,0.6437734,0.7200751,0.20197861,0.36381048,0.228185525166631,0.965896550957265,1.03824869659783,0.303364120778922,0.537588538615442,1.1971866,1.7848362,2.8840563,5.797174,5.657969,12.807741,2.3210826,2.3056948,2.317305,4.028674,526.5558,287.94162,0.16683269,0.42414212,1.8936869,401.58612,7.627324,2.6317263,139.126086504041,290.464770400644,4.487805,0.347534,0.22738752,0.41638917,0.7711335,0.61874324,0.3067848,0.25561333,0.543746,0.28230828,7
3911,3912,SW-16-45-22-2,W2,45,22,SW16,16,SW,HHA,M,8.5,HOEY ORTHIC BLACK,,,,488910.4701,5863708.492,685.25,932.4375,1058.9286,1718.4546,2938.5,2982.7285,2633.1875,2.6318324,3.3211403,0.8449054,0.8580251,0.6437734,0.7200751,0.20197861,0.36381048,0.228185525166631,0.965896550957265,1.03824869659783,0.303364120778922,0.537588538615442,1.1971866,1.7848362,2.8840563,5.797174,5.657969,12.807741,2.3210826,2.3056948,2.317305,4.028674,526.5558,287.94162,0.16683269,0.42414212,1.8936869,401.58612,7.627324,2.6317263,139.126086504041,290.464770400644,4.487805,0.347534,0.22738752,0.41638917,0.7711335,0.61874324,0.3067848,0.25561333,0.543746,0.28230828,7
3912,3913,SW-16-49-21-2,W2,49,21,SW16,16,SW,NTA,M,5.3,NISBET ORTHIC DARK GRAY,,,,498689.2878,5897143.065,509.75,708.8333,854,1442.1666,2835.3333,2983.4714,2629.375,1.6455039,1.9138625,0.8107711,0.8235624,0.4733209,0.60801995,0.28805915,0.43452746,0.162328268763645,0.70921146209818,0.802707051295388,0.432353472139824,0.662999816127961,0.7603113,0.91783243,0.94501853,2.8391798,0.6445305,22.566662,1.0993872,0.6148729,0.56277376,0.7382725,532.54517,287.84964,0.6215445,0.81077224,21.92342,418.67538,8.342273,5.044686,138.66480698992,293.374469187898,4.5365853,0.47488958,0.31848252,0.576036,0.6862623,0.540877,0.4222802,0.37941632,0.3677798,0.26502183,7
3913,3914,SW-16-49-21-2,W2,49,21,SW16,16,SW,NTA,M,2.2,NISBET ORTHIC DARK GRAY,,,,498689.2878,5897143.065,509.75,708.8333,854,1442.1666,2835.3333,2983.4714,2629.375,1.6455039,1.9138625,0.8107711,0.8235624,0.4733209,0.60801995,0.28805915,0.43452746,0.162328268763645,0.70921146209818,0.802707051295388,0.432353472139824,0.662999816127961,0.7603113,0.91783243,0.94501853,2.8391798,0.6445305,22.566662,1.0993872,0.6148729,0.56277376,0.7382725,532.54517,287.84964,0.6215445,0.81077224,21.92342,418.67538,8.342273,5.044686,138.66480698992,293.374469187898,4.5365853,0.47488958,0.31848252,0.576036,0.6862623,0.540877,0.4222802,0.37941632,0.3677798,0.26502183,7
3914,3915,SW-16-49-21-2,W2,49,21,SW16,16,SW,NTA,M,5.5,NISBET ORTHIC DARK GRAY,,,,498689.2878,5897143.065,509.75,708.8333,854,1442.1666,2835.3333,2983.4714,2629.375,1.6455039,1.9138625,0.8107711,0.8235624,0.4733209,0.60801995,0.28805915,0.43452746,0.162328268763645,0.70921146209818,0.802707051295388,0.432353472139824,0.662999816127961,0.7603113,0.91783243,0.94501853,2.8391798,0.6445305,22.566662,1.0993872,0.6148729,0.56277376,0.7382725,532.54517,287.84964,0.6215445,0.81077224,21.92342,418.67538,8.342273,5.044686,138.66480698992,293.374469187898,4.5365853,0.47488958,0.31848252,0.576036,0.6862623,0.540877,0.4222802,0.37941632,0.3677798,0.26502183,7
3915,3916,SW-16-49-21-2,W2,49,21,SW16,16,SW,NTA,M,5.4,NISBET ORTHIC DARK GRAY,,,,498689.2878,5897143.065,509.75,708.8333,854,1442.1666,2835.3333,2983.4714,2629.375,1.6455039,1.9138625,0.8107711,0.8235624,0.4733209,0.60801995,0.28805915,0.43452746,0.162328268763645,0.70921146209818,0.802707051295388,0.432353472139824,0.662999816127961,0.7603113,0.91783243,0.94501853,2.8391798,0.6445305,22.566662,1.0993872,0.6148729,0.56277376,0.7382725,532.54517,287.84964,0.6215445,0.81077224,21.92342,418.67538,8.342273,5.044686,138.66480698992,293.374469187898,4.5365853,0.47488958,0.31848252,0.576036,0.6862623,0.540877,0.4222802,0.37941632,0.3677798,0.26502183,7
3916,3917,SW-16-49-21-2,W2,49,21,SW16,16,SW,NTA,M,5.6,NISBET ORTHIC DARK GRAY,,,,498689.2878,5897143.065,509.75,708.8333,854,1442.1666,2835.3333,2983.4714,2629.375,1.6455039,1.9138625,0.8107711,0.8235624,0.4733209,0.60801995,0.28805915,0.43452746,0.162328268763645,0.70921146209818,0.802707051295388,0.432353472139824,0.662999816127961,0.7603113,0.91783243,0.94501853,2.8391798,0.6445305,22.566662,1.0993872,0.6148729,0.56277376,0.7382725,532.54517,287.84964,0.6215445,0.81077224,21.92342,418.67538,8.342273,5.044686,138.66480698992,293.374469187898,4.5365853,0.47488958,0.31848252,0.576036,0.6862623,0.540877,0.4222802,0.37941632,0.3677798,0.26502183,7
3917,3918,SW-16-49-22-2,W2,49,22,SW16,16,SW,SYD,U,2.8,SYLVANIA DARK GRAY LUVISOL,,,,488942.1166,5897164.436,636.6071,843.4375,1010.9375,1542.9,3079.6428,2967.1516,2789.318,2.4274218,2.8064504,0.8439944,0.8507785,0.6452823,0.62772834,0.21564594,0.3977402,0.218863236961941,0.966698006058315,0.998925796038527,0.322918053844972,0.56510082903059,0.4485905,0.54165524,1.109384,3.0981724,2.9051118,10.750962,0.9696106,0.8937686,0.84930605,1.9622667,529.8474,287.81607,0.34101617,0.6705081,4.2869825,415.34735,9.440503,2.1053786,137.601245474578,291.07276267851,4.268293,0.4454005,0.2790153,0.5590562,0.7559477,0.66414213,0.40040976,0.30618876,0.4769324,0.28390214,7
3918,3919,SW-17-02-27-2,W2,2,27,SW17,17,SW,HRA,,2,HAVERHILL ORTHIC BROWN,,,,457370.6327,5440945.07,884.4167,1275.6,1541.8334,2304.552,3386.1667,3031.705,2919.5,1.0500296,1.3922124,0.77013963,0.80252194,0.29208928,0.4436703,0.16075142,0.33828676,0.116826070442447,0.439840708917436,0.647562822734801,0.241176343061608,0.550593600288089,0.9834464,1.7629123,2.9477844,4.9777346,4.679318,9.139359,2.3346374,2.2507827,2.1388144,3.4439178,481.60355,289.3084,0.2792335,0.36038327,1.8571836,659.0292,8.103345,3.3012643,147.133927097173,255.761705506113,19.487804,0.3023223,0.2130228,0.3832061,0.6737766,0.39628515,0.25545573,0.22106497,0.46075383,0.22553492,7
3919,3920,SW-17-02-27-2,W2,2,27,SW17,17,SW,HRC,,3.5,HAVERHILL CALCAREOUS BROWN,,,,457370.6327,5440945.07,884.4167,1275.6,1541.8334,2304.552,3386.1667,3031.705,2919.5,1.0500296,1.3922124,0.77013963,0.80252194,0.29208928,0.4436703,0.16075142,0.33828676,0.116826070442447,0.439840708917436,0.647562822734801,0.241176343061608,0.550593600288089,0.9834464,1.7629123,2.9477844,4.9777346,4.679318,9.139359,2.3346374,2.2507827,2.1388144,3.4439178,481.60355,289.3084,0.2792335,0.36038327,1.8571836,659.0292,8.103345,3.3012643,147.133927097173,255.761705506113,19.487804,0.3023223,0.2130228,0.3832061,0.6737766,0.39628515,0.25545573,0.22106497,0.46075383,0.22553492,7
3920,3921,SW-17-09-18-3,W3,9,18,SW17,17,SW,AMA,,2.4,AMULET ORTHIC DARK BROWN,,,,253859.5505,5514351.078,884.53125,1244.3182,1507.3889,2198.9092,3304.6875,3000.058,2888.82,0.9817228,1.5741738,0.763807,0.81110746,0.30553487,0.4870678,0.16563965,0.38024577,0.155769383205603,0.458245163699071,0.748289183292341,0.249124880834963,0.528454071179281,1.1255299,1.7863083,2.7579622,3.9634392,3.744335,8.60066,2.2225635,2.1187277,1.8494698,2.7941837,462.49942,288.38324,0.19437149,0.41035956,1.7476734,808.94183,7.88136,2.5218167,145.369758103797,242.603150928623,14.731708,0.28875932,0.22594713,0.37029,0.5606458,0.34207997,0.23670001,0.21777752,0.3428683,0.2002989,7
3921,3922,SW-17-11-15-3,W3,11,15,SW17,17,SW,HRC,L,2.3,HAVERHILL CALCAREOUS BROWN,,,,282891.6836,5532561.989,829.2308,1179,1427.375,2151.3408,3367,3016.0913,2969.6667,1.0058472,1.7780777,0.7649448,0.8210261,0.26487792,0.48338324,0.15742342,0.3358252,0.151894287321605,0.397937720461582,0.74340448371386,0.237200255129856,0.504995147160705,0.36849105,0.47406197,0.7904644,2.8301613,2.6062984,11.324702,0.7525321,0.64104104,0.6904082,1.6366446,461.58328,288.56992,0.26696932,0.36651534,2.7034042,686.93854,10.03627,4.6667657,144.247411009224,246.16052985632,15.634147,0.36166933,0.27144435,0.4821755,0.6658999,0.42250663,0.27491227,0.24768716,0.4182127,0.22908586,7
3922,3923,SW-17-11-15-3,W3,11,15,SW17,17,SW,FXA,M,2.5,FOX VALLEY ORTHIC BROWN,,,,282891.6836,5532561.989,829.2308,1179,1427.375,2151.3408,3367,3016.0913,2969.6667,1.0058472,1.7780777,0.7649448,0.8210261,0.26487792,0.48338324,0.15742342,0.3358252,0.151894287321605,0.397937720461582,0.74340448371386,0.237200255129856,0.504995147160705,0.36849105,0.47406197,0.7904644,2.8301613,2.6062984,11.324702,0.7525321,0.64104104,0.6904082,1.6366446,461.58328,288.56992,0.26696932,0.36651534,2.7034042,686.93854,10.03627,4.6667657,144.247411009224,246.16052985632,15.634147,0.36166933,0.27144435,0.4821755,0.6658999,0.42250663,0.27491227,0.24768716,0.4182127,0.22908586,7
3923,3924,SW-17-12-03-3,W3,12,3,SW17,17,SW,VAE,L,3.3,VALOR ELUVIATED BROWN,,,,400670.3176,5538800.221,1003.43335,1426.8,1719.119,2389.8,3408.5178,3014.0984,2966.15,0.84104925,1.4419422,0.72800875,0.80153316,0.20800832,0.46150532,0.14915797,0.35932747,0.114718799270692,0.310902088712865,0.676217903614621,0.224343715364294,0.53330608403723,1.8358877,2.489461,2.6286469,3.8614035,3.126098,15.176035,2.7458024,1.9991672,1.1909301,2.6677988,486.91183,288.8595,0.25192967,0.37992957,2.2099612,618.1943,7.340157,3.5951903,146.382013096218,264.912952739319,15.585366,0.35724905,0.2639467,0.44744343,0.58316857,0.4090201,0.29768854,0.24804252,0.33512604,0.21400341,7
3924,3925,SW-17-12-03-3,W3,12,3,SW17,17,SW,ADD,U,0,ARDILL REGO BROWN,,,,400670.3176,5538800.221,1003.43335,1426.8,1719.119,2389.8,3408.5178,3014.0984,2966.15,0.84104925,1.4419422,0.72800875,0.80153316,0.20800832,0.46150532,0.14915797,0.35932747,0.114718799270692,0.310902088712865,0.676217903614621,0.224343715364294,0.53330608403723,1.8358877,2.489461,2.6286469,3.8614035,3.126098,15.176035,2.7458024,1.9991672,1.1909301,2.6677988,486.91183,288.8595,0.25192967,0.37992957,2.2099612,618.1943,7.340157,3.5951903,146.382013096218,264.912952739319,15.585366,0.35724905,0.2639467,0.44744343,0.58316857,0.4090201,0.29768854,0.24804252,0.33512604,0.21400341,7
3925,3926,SW-17-12-03-3,W3,12,3,SW17,17,SW,ADA,M,2.8,ARDILL ORTHIC BROWN,,,,400670.3176,5538800.221,1003.43335,1426.8,1719.119,2389.8,3408.5178,3014.0984,2966.15,0.84104925,1.4419422,0.72800875,0.80153316,0.20800832,0.46150532,0.14915797,0.35932747,0.114718799270692,0.310902088712865,0.676217903614621,0.224343715364294,0.53330608403723,1.8358877,2.489461,2.6286469,3.8614035,3.126098,15.176035,2.7458024,1.9991672,1.1909301,2.6677988,486.91183,288.8595,0.25192967,0.37992957,2.2099612,618.1943,7.340157,3.5951903,146.382013096218,264.912952739319,15.585366,0.35724905,0.2639467,0.44744343,0.58316857,0.4090201,0.29768854,0.24804252,0.33512604,0.21400341,7
3926,3927,SW-17-12-16-3,W3,12,16,SW17,17,SW,SNA,M,4.7,SWINTON ORTHIC BROWN,,,,273483.6335,5542671.773,,,,,,,,0.84704053,1.0852953,0.7283037,0.756088,0.27517825,0.410231,0.18504314,0.37612996,0.118629632514104,0.412835921053732,0.634849461532912,0.277520370666241,0.551164918594191,,,0.111184955,8.71179,8.268216,14.850688,0.26922998,0.2604714,0.23490436,6.2420683,458.4993,288.65198,0.8408764,0.07956179,2.8858733,571.2087,11.551394,33.386227,142.862055864249,244.230133828833,16.219513,0.2696752,0.27677828,0.43181816,0.41432494,0.26828042,0.19505268,0.13414368,0.29767448,0.19881383,6
3927,3928,SW-17-12-16-3,W3,12,16,SW17,17,SW,SNA,M,3,SWINTON ORTHIC BROWN,,,,273483.6335,5542671.773,,,,,,,,0.84704053,1.0852953,0.7283037,0.756088,0.27517825,0.410231,0.18504314,0.37612996,0.118629632514104,0.412835921053732,0.634849461532912,0.277520370666241,0.551164918594191,,,0.111184955,8.71179,8.268216,14.850688,0.26922998,0.2604714,0.23490436,6.2420683,458.4993,288.65198,0.8408764,0.07956179,2.8858733,571.2087,11.551394,33.386227,142.862055864249,244.230133828833,16.219513,0.2696752,0.27677828,0.43181816,0.41432494,0.26828042,0.19505268,0.13414368,0.29767448,0.19881383,6
3928,3929,SW-17-12-21-3,W3,12,21,SW17,17,SW,FXA,U,1.4,FOX VALLEY ORTHIC BROWN,,,,224576.6636,5544963.739,930.75,1339.875,1619.75,2295.85,3432.0557,3001.138,2999.1667,0.9304671,1.6624024,0.74366724,0.81515926,0.20924714,0.4725513,0.14544253,0.35330963,0.130362508731033,0.314488499965859,0.708989814805467,0.217797321612758,0.505846407317417,1.1738744,1.4653776,1.7672067,2.500604,1.2345417,7.304824,1.9899949,1.0545958,0.6226495,0.9349197,451.13412,288.68958,0.3201073,0.6600537,2.7769806,787.8404,7.8189607,1.4208614,141.395489199426,238.03990406188,16.853659,0.2617147,0.20553863,0.3893055,0.6386939,0.29476818,0.21886517,0.19997685,0.43871707,0.20352145,7
3929,3930,SW-17-12-21-3,W3,12,21,SW17,17,SW,FXD,C,1.5,FOX VALLEY REGO BROWN,,,,224576.6636,5544963.739,930.75,1339.875,1619.75,2295.85,3432.0557,3001.138,2999.1667,0.9304671,1.6624024,0.74366724,0.81515926,0.20924714,0.4725513,0.14544253,0.35330963,0.130362508731033,0.314488499965859,0.708989814805467,0.217797321612758,0.505846407317417,1.1738744,1.4653776,1.7672067,2.500604,1.2345417,7.304824,1.9899949,1.0545958,0.6226495,0.9349197,451.13412,288.68958,0.3201073,0.6600537,2.7769806,787.8404,7.8189607,1.4208614,141.395489199426,238.03990406188,16.853659,0.2617147,0.20553863,0.3893055,0.6386939,0.29476818,0.21886517,0.19997685,0.43871707,0.20352145,7
3930,3931,SW-17-12-21-3,W3,12,21,SW17,17,SW,FXE,D,3.4,FOX VALLEY ELUVIATED,BROWN,,,224576.6636,5544963.739,930.75,1339.875,1619.75,2295.85,3432.0557,3001.138,2999.1667,0.9304671,1.6624024,0.74366724,0.81515926,0.20924714,0.4725513,0.14544253,0.35330963,0.130362508731033,0.314488499965859,0.708989814805467,0.217797321612758,0.505846407317417,1.1738744,1.4653776,1.7672067,2.500604,1.2345417,7.304824,1.9899949,1.0545958,0.6226495,0.9349197,451.13412,288.68958,0.3201073,0.6600537,2.7769806,787.8404,7.8189607,1.4208614,141.395489199426,238.03990406188,16.853659,0.2617147,0.20553863,0.3893055,0.6386939,0.29476818,0.21886517,0.19997685,0.43871707,0.20352145,7
3931,3932,SW-17-12-21-3,W3,12,21,SW17,17,SW,FXE,L,2.1,FOX VALLEY ELUVIATED,BROWN,,,224576.6636,5544963.739,930.75,1339.875,1619.75,2295.85,3432.0557,3001.138,2999.1667,0.9304671,1.6624024,0.74366724,0.81515926,0.20924714,0.4725513,0.14544253,0.35330963,0.130362508731033,0.314488499965859,0.708989814805467,0.217797321612758,0.505846407317417,1.1738744,1.4653776,1.7672067,2.500604,1.2345417,7.304824,1.9899949,1.0545958,0.6226495,0.9349197,451.13412,288.68958,0.3201073,0.6600537,2.7769806,787.8404,7.8189607,1.4208614,141.395489199426,238.03990406188,16.853659,0.2617147,0.20553863,0.3893055,0.6386939,0.29476818,0.21886517,0.19997685,0.43871707,0.20352145,7
3932,3933,SW-17-30-09-3,W3,30,9,SW17,17,SW,BRA,,4.2,BRADWELL ORTHIC DARK BROWN,,,,344754.1134,5715123.893,753.875,1051.175,1243.15,1977,3145.95,3014.6587,2793.889,1.1112996,1.7440733,0.77592087,0.8200625,0.38504148,0.5249699,0.20402004,0.3770689,0.163637066367312,0.576237565048256,0.864976187411507,0.305783675977513,0.555412166900874,0.5327718,0.6849783,0.64961046,1.3760958,1.1676486,4.221311,0.6369097,0.4457563,0.37890625,0.8310651,453.97305,288.67468,0.36131388,0.6806569,2.7486804,543.14734,8.193564,1.286846,129.516231394765,249.739642620702,12.609756,0.44384074,0.29573798,0.48783305,0.68250185,0.58694535,0.41307914,0.30261204,0.38676387,0.25481835,7
3933,3934,SW-17-35-05-2,W2,35,5,SW17,17,SW,PYS,L,11.3,,,,,658548.1589,5763769.191,513.5,680.3333,793.8333,1293,2463.375,2989.95,2281.5,1.9922093,2.4641807,0.82478374,0.83742714,0.5907166,0.63071,0.24887004,0.41640744,0.191611903945324,0.885447278683852,0.958657922295653,0.372585180503222,0.619325970723924,0.5364747,0.8305642,1.2537907,2.8280914,2.142638,4.56474,1.033164,0.71262985,0.6565086,1.542824,578.6433,287.84027,0.27836114,0.36081943,1.7368463,406.83493,9.145321,3.0882196,154.699362934706,321.457672950171,4.5365853,0.65082943,0.40841615,0.79464304,0.7638146,0.70110214,0.7162579,0.4930218,0.3862269,0.3291139,6
